,filename,token1,channel,i,trap,Organism,Term_Source,Term_Accession,Strain,Genotype,Imagetype,Investigation,Study,Assay
1386,img_000000006_03-GFPdouble_000_trap_025.tif,6,03-GFPdouble,0,25,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,D0,derived,I3,S1,A0
1387,img_000000006_03-GFPdouble_000_trap_028.tif,6,03-GFPdouble,0,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,R3,derived,I2,S0,A1
1388,img_000000006_03-GFPdouble_000_trap_031.tif,6,03-GFPdouble,0,31,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,R0,raw,I2,S2,A1
1389,img_000000006_03-GFPdouble_000_trap_033.tif,6,03-GFPdouble,0,33,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,I1,derived,I1,S1,A2
1390,img_000000006_03-GFPdouble_000_trap_035.tif,6,03-GFPdouble,0,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,X1,derived,I1,S0,A8
1391,img_000000006_03-GFPdouble_000_trap_037.tif,6,03-GFPdouble,0,37,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,R2,derived,I1,S0,A2
1392,img_000000006_03-GFPdouble_001_trap_000.tif,6,03-GFPdouble,1,0,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,X3,raw,I3,S1,A5
1393,img_000000006_03-GFPdouble_001_trap_002.tif,6,03-GFPdouble,1,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,X2,raw,I1,S0,A1
1394,img_000000006_03-GFPdouble_001_trap_003.tif,6,03-GFPdouble,1,3,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,X2,raw,I1,S0,A7
1395,img_000000006_03-GFPdouble_001_trap_006.tif,6,03-GFPdouble,1,6,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,I2,derived,I2,S0,A9
1396,img_000000006_03-GFPdouble_001_trap_007.tif,6,03-GFPdouble,1,7,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,R2,derived,I1,S1,A3
1397,img_000000006_03-GFPdouble_001_trap_008.tif,6,03-GFPdouble,1,8,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,R0,raw,I2,S0,A5
1398,img_000000006_03-GFPdouble_001_trap_010.tif,6,03-GFPdouble,1,10,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,D3,derived,I1,S1,A3
1399,img_000000006_03-GFPdouble_001_trap_011.tif,6,03-GFPdouble,1,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,R1,derived,I3,S1,A0
1400,img_000000006_03-GFPdouble_001_trap_012.tif,6,03-GFPdouble,1,12,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,X0,raw,I3,S2,A3
1401,img_000000006_03-GFPdouble_001_trap_013.tif,6,03-GFPdouble,1,13,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,I2,raw,I2,S1,A1
1402,img_000000006_03-GFPdouble_001_trap_014.tif,6,03-GFPdouble,1,14,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,D1,derived,I1,S2,A0
1403,img_000000006_03-GFPdouble_001_trap_016.tif,6,03-GFPdouble,1,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,I0,derived,I3,S0,A3
1404,img_000000006_03-GFPdouble_001_trap_017.tif,6,03-GFPdouble,1,17,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,R3,derived,I2,S2,A9
1405,img_000000006_03-GFPdouble_001_trap_018.tif,6,03-GFPdouble,1,18,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,D1,raw,I1,S2,A7
1406,img_000000006_03-GFPdouble_001_trap_020.tif,6,03-GFPdouble,1,20,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,I2,derived,I3,S2,A1
1407,img_000000006_03-GFPdouble_001_trap_022.tif,6,03-GFPdouble,1,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,R0,raw,I1,S2,A9
1408,img_000000006_03-GFPdouble_001_trap_023.tif,6,03-GFPdouble,1,23,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,X3,raw,I1,S0,A0
1409,img_000000006_03-GFPdouble_001_trap_024.tif,6,03-GFPdouble,1,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,X3,derived,I3,S2,A5
1410,img_000000006_03-GFPdouble_001_trap_025.tif,6,03-GFPdouble,1,25,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,X3,raw,I2,S1,A5
1411,img_000000006_03-GFPdouble_001_trap_028.tif,6,03-GFPdouble,1,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,R3,derived,I2,S2,A5
1412,img_000000006_03-GFPdouble_001_trap_031.tif,6,03-GFPdouble,1,31,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,R0,derived,I3,S0,A4
1413,img_000000006_03-GFPdouble_001_trap_033.tif,6,03-GFPdouble,1,33,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,D3,raw,I2,S0,A4
1414,img_000000006_03-GFPdouble_001_trap_035.tif,6,03-GFPdouble,1,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,I3,derived,I1,S1,A4
1415,img_000000006_03-GFPdouble_001_trap_037.tif,6,03-GFPdouble,1,37,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,R2,raw,I3,S2,A2
1416,img_000000006_03-GFPdouble_002_trap_000.tif,6,03-GFPdouble,2,0,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,X1,raw,I2,S1,A7
1417,img_000000006_03-GFPdouble_002_trap_002.tif,6,03-GFPdouble,2,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,D3,raw,I2,S1,A4
1418,img_000000006_03-GFPdouble_002_trap_003.tif,6,03-GFPdouble,2,3,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,X0,raw,I1,S2,A7
1419,img_000000006_03-GFPdouble_002_trap_006.tif,6,03-GFPdouble,2,6,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,I0,raw,I1,S1,A0
1420,img_000000006_03-GFPdouble_002_trap_007.tif,6,03-GFPdouble,2,7,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,I3,derived,I3,S0,A1
1421,img_000000006_03-GFPdouble_002_trap_008.tif,6,03-GFPdouble,2,8,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,I3,raw,I2,S1,A3
1422,img_000000006_03-GFPdouble_002_trap_010.tif,6,03-GFPdouble,2,10,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,I3,derived,I1,S1,A2
1423,img_000000006_03-GFPdouble_002_trap_011.tif,6,03-GFPdouble,2,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,X3,derived,I1,S2,A0
1424,img_000000006_03-GFPdouble_002_trap_012.tif,6,03-GFPdouble,2,12,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,X0,derived,I2,S0,A3
1425,img_000000006_03-GFPdouble_002_trap_013.tif,6,03-GFPdouble,2,13,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,X2,raw,I2,S2,A0
1426,img_000000006_03-GFPdouble_002_trap_014.tif,6,03-GFPdouble,2,14,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,D0,raw,I2,S0,A5
1427,img_000000006_03-GFPdouble_002_trap_016.tif,6,03-GFPdouble,2,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,X3,derived,I2,S2,A7
1428,img_000000006_03-GFPdouble_002_trap_017.tif,6,03-GFPdouble,2,17,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,R0,raw,I3,S0,A4
1429,img_000000006_03-GFPdouble_002_trap_018.tif,6,03-GFPdouble,2,18,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,X0,raw,I2,S2,A8
1430,img_000000006_03-GFPdouble_002_trap_020.tif,6,03-GFPdouble,2,20,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,R0,derived,I3,S0,A4
1431,img_000000006_03-GFPdouble_002_trap_022.tif,6,03-GFPdouble,2,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,X2,raw,I2,S1,A6
1432,img_000000006_03-GFPdouble_002_trap_023.tif,6,03-GFPdouble,2,23,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,R1,raw,I2,S1,A9
1433,img_000000006_03-GFPdouble_002_trap_024.tif,6,03-GFPdouble,2,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,I0,derived,I3,S1,A7
1434,img_000000006_03-GFPdouble_002_trap_025.tif,6,03-GFPdouble,2,25,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,D0,derived,I3,S0,A9
1435,img_000000006_03-GFPdouble_002_trap_028.tif,6,03-GFPdouble,2,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,R2,derived,I1,S2,A3
1436,img_000000006_03-GFPdouble_002_trap_031.tif,6,03-GFPdouble,2,31,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,R3,raw,I2,S0,A2
1437,img_000000006_03-GFPdouble_002_trap_033.tif,6,03-GFPdouble,2,33,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,X0,raw,I2,S0,A3
1438,img_000000006_03-GFPdouble_002_trap_035.tif,6,03-GFPdouble,2,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,X3,raw,I2,S2,A5
1439,img_000000006_03-GFPdouble_002_trap_037.tif,6,03-GFPdouble,2,37,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,X2,derived,I2,S1,A4
1440,img_000000006_04-RFPdouble_000_trap_000.tif,6,04-RFPdouble,0,0,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,X2,raw,I1,S2,A9
1441,img_000000006_04-RFPdouble_000_trap_002.tif,6,04-RFPdouble,0,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,X3,raw,I2,S0,A0
1442,img_000000006_04-RFPdouble_000_trap_003.tif,6,04-RFPdouble,0,3,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,R0,raw,I1,S1,A6
1443,img_000000006_04-RFPdouble_000_trap_006.tif,6,04-RFPdouble,0,6,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,I1,raw,I2,S0,A2
1444,img_000000006_04-RFPdouble_000_trap_007.tif,6,04-RFPdouble,0,7,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,D3,raw,I1,S1,A8
1445,img_000000006_04-RFPdouble_000_trap_008.tif,6,04-RFPdouble,0,8,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,X1,derived,I1,S2,A9
1446,img_000000006_04-RFPdouble_000_trap_010.tif,6,04-RFPdouble,0,10,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,D0,raw,I2,S1,A1
1447,img_000000006_04-RFPdouble_000_trap_011.tif,6,04-RFPdouble,0,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,R2,raw,I3,S2,A4
1448,img_000000006_04-RFPdouble_000_trap_012.tif,6,04-RFPdouble,0,12,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,X3,derived,I1,S1,A6
1449,img_000000006_04-RFPdouble_000_trap_013.tif,6,04-RFPdouble,0,13,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,R2,derived,I2,S1,A6
1450,img_000000006_04-RFPdouble_000_trap_014.tif,6,04-RFPdouble,0,14,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,X2,derived,I1,S0,A4
1451,img_000000006_04-RFPdouble_000_trap_016.tif,6,04-RFPdouble,0,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,R2,derived,I3,S1,A1
1452,img_000000006_04-RFPdouble_000_trap_017.tif,6,04-RFPdouble,0,17,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,X0,raw,I2,S2,A0
1453,img_000000006_04-RFPdouble_000_trap_018.tif,6,04-RFPdouble,0,18,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,I1,raw,I3,S1,A0
1454,img_000000006_04-RFPdouble_000_trap_020.tif,6,04-RFPdouble,0,20,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,I0,derived,I2,S0,A7
1455,img_000000006_04-RFPdouble_000_trap_022.tif,6,04-RFPdouble,0,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,I1,raw,I2,S1,A5
1456,img_000000006_04-RFPdouble_000_trap_023.tif,6,04-RFPdouble,0,23,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,X2,raw,I1,S2,A6
1457,img_000000006_04-RFPdouble_000_trap_024.tif,6,04-RFPdouble,0,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,X1,raw,I1,S2,A4
1458,img_000000006_04-RFPdouble_000_trap_025.tif,6,04-RFPdouble,0,25,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,I2,raw,I1,S2,A5
1459,img_000000006_04-RFPdouble_000_trap_028.tif,6,04-RFPdouble,0,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,X3,raw,I2,S2,A4
1460,img_000000006_04-RFPdouble_000_trap_031.tif,6,04-RFPdouble,0,31,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,D0,derived,I2,S2,A1
1461,img_000000006_04-RFPdouble_000_trap_033.tif,6,04-RFPdouble,0,33,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,D0,raw,I2,S2,A1
1462,img_000000006_04-RFPdouble_000_trap_035.tif,6,04-RFPdouble,0,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,X2,raw,I2,S0,A7
1463,img_000000006_04-RFPdouble_000_trap_037.tif,6,04-RFPdouble,0,37,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,I2,derived,I1,S1,A4
1464,img_000000006_04-RFPdouble_001_trap_000.tif,6,04-RFPdouble,1,0,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,D0,derived,I1,S2,A7
1465,img_000000006_04-RFPdouble_001_trap_002.tif,6,04-RFPdouble,1,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,R1,raw,I2,S0,A2
1466,img_000000006_04-RFPdouble_001_trap_003.tif,6,04-RFPdouble,1,3,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,I2,raw,I1,S2,A1
1467,img_000000006_04-RFPdouble_001_trap_006.tif,6,04-RFPdouble,1,6,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,I3,derived,I3,S1,A6
1468,img_000000006_04-RFPdouble_001_trap_007.tif,6,04-RFPdouble,1,7,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,D0,raw,I2,S1,A5
1469,img_000000006_04-RFPdouble_001_trap_008.tif,6,04-RFPdouble,1,8,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,D2,derived,I2,S1,A8
1470,img_000000006_04-RFPdouble_001_trap_010.tif,6,04-RFPdouble,1,10,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,X3,raw,I3,S0,A9
1471,img_000000006_04-RFPdouble_001_trap_011.tif,6,04-RFPdouble,1,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,X2,raw,I2,S0,A9
1472,img_000000006_04-RFPdouble_001_trap_012.tif,6,04-RFPdouble,1,12,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,I0,derived,I2,S2,A3
1473,img_000000006_04-RFPdouble_001_trap_013.tif,6,04-RFPdouble,1,13,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,R3,raw,I3,S2,A4
1474,img_000000006_04-RFPdouble_001_trap_014.tif,6,04-RFPdouble,1,14,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,R0,raw,I2,S0,A0
1475,img_000000006_04-RFPdouble_001_trap_016.tif,6,04-RFPdouble,1,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,R2,raw,I3,S0,A3
1476,img_000000006_04-RFPdouble_001_trap_017.tif,6,04-RFPdouble,1,17,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,R1,raw,I3,S2,A0
1477,img_000000006_04-RFPdouble_001_trap_018.tif,6,04-RFPdouble,1,18,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,D1,raw,I1,S1,A9
1478,img_000000006_04-RFPdouble_001_trap_020.tif,6,04-RFPdouble,1,20,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,I2,raw,I3,S1,A5
1479,img_000000006_04-RFPdouble_001_trap_022.tif,6,04-RFPdouble,1,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,D2,raw,I1,S0,A2
1480,img_000000006_04-RFPdouble_001_trap_023.tif,6,04-RFPdouble,1,23,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,X2,derived,I2,S1,A0
1481,img_000000006_04-RFPdouble_001_trap_024.tif,6,04-RFPdouble,1,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,I1,raw,I2,S0,A5
1482,img_000000006_04-RFPdouble_001_trap_025.tif,6,04-RFPdouble,1,25,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,R0,raw,I3,S1,A2
1483,img_000000006_04-RFPdouble_001_trap_028.tif,6,04-RFPdouble,1,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,X2,derived,I3,S1,A3
1484,img_000000006_04-RFPdouble_001_trap_031.tif,6,04-RFPdouble,1,31,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,R3,raw,I1,S2,A6
1485,img_000000006_04-RFPdouble_001_trap_033.tif,6,04-RFPdouble,1,33,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,R1,derived,I2,S0,A8
1486,img_000000006_04-RFPdouble_001_trap_035.tif,6,04-RFPdouble,1,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,R1,raw,I1,S2,A3
1487,img_000000006_04-RFPdouble_001_trap_037.tif,6,04-RFPdouble,1,37,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,R1,raw,I3,S0,A5
1488,img_000000006_04-RFPdouble_002_trap_000.tif,6,04-RFPdouble,2,0,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,R0,derived,I3,S2,A3
1489,img_000000006_04-RFPdouble_002_trap_002.tif,6,04-RFPdouble,2,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,D2,raw,I2,S1,A4
1490,img_000000006_04-RFPdouble_002_trap_003.tif,6,04-RFPdouble,2,3,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,X1,raw,I3,S2,A8
1491,img_000000006_04-RFPdouble_002_trap_006.tif,6,04-RFPdouble,2,6,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,I2,raw,I1,S2,A4
1492,img_000000006_04-RFPdouble_002_trap_007.tif,6,04-RFPdouble,2,7,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,X0,raw,I3,S2,A7
1493,img_000000006_04-RFPdouble_002_trap_008.tif,6,04-RFPdouble,2,8,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,X0,raw,I1,S1,A0
1494,img_000000006_04-RFPdouble_002_trap_010.tif,6,04-RFPdouble,2,10,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,I0,derived,I3,S2,A1
1495,img_000000006_04-RFPdouble_002_trap_011.tif,6,04-RFPdouble,2,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,X0,raw,I1,S2,A7
1496,img_000000006_04-RFPdouble_002_trap_012.tif,6,04-RFPdouble,2,12,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,D0,derived,I3,S2,A6
1497,img_000000006_04-RFPdouble_002_trap_013.tif,6,04-RFPdouble,2,13,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,I2,derived,I3,S1,A9
1498,img_000000006_04-RFPdouble_002_trap_014.tif,6,04-RFPdouble,2,14,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,X1,derived,I3,S1,A9
1499,img_000000006_04-RFPdouble_002_trap_016.tif,6,04-RFPdouble,2,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,X2,derived,I3,S1,A8
1500,img_000000006_04-RFPdouble_002_trap_017.tif,6,04-RFPdouble,2,17,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,I3,derived,I1,S0,A1
1501,img_000000006_04-RFPdouble_002_trap_018.tif,6,04-RFPdouble,2,18,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,I1,raw,I2,S1,A5
1502,img_000000006_04-RFPdouble_002_trap_020.tif,6,04-RFPdouble,2,20,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,X2,raw,I3,S1,A0
1503,img_000000006_04-RFPdouble_002_trap_022.tif,6,04-RFPdouble,2,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,R3,raw,I3,S1,A9
1504,img_000000006_04-RFPdouble_002_trap_023.tif,6,04-RFPdouble,2,23,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,R0,raw,I2,S1,A0
1505,img_000000006_04-RFPdouble_002_trap_024.tif,6,04-RFPdouble,2,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,X0,derived,I3,S2,A9
1506,img_000000006_04-RFPdouble_002_trap_025.tif,6,04-RFPdouble,2,25,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,I2,derived,I3,S1,A9
1507,img_000000006_04-RFPdouble_002_trap_028.tif,6,04-RFPdouble,2,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,X0,raw,I1,S0,A4
1508,img_000000006_04-RFPdouble_002_trap_031.tif,6,04-RFPdouble,2,31,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HRO,X3,derived,I2,S0,A0
1509,img_000000006_04-RFPdouble_002_trap_033.tif,6,04-RFPdouble,2,33,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HL,D0,raw,I3,S2,A5
1510,img_000000006_04-RFPdouble_002_trap_035.tif,6,04-RFPdouble,2,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,K,I0,derived,I3,S2,A9
1511,img_000000006_04-RFPdouble_002_trap_037.tif,6,04-RFPdouble,2,37,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,D1,raw,I1,S1,A2
1512,img_000000007_01-BF0_000_trap_000.tif,7,01-BF0,0,0,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,I0,derived,I3,S1,A8
1513,img_000000007_01-BF0_000_trap_002.tif,7,01-BF0,0,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,R1,derived,I2,S1,A3
1514,img_000000007_01-BF0_000_trap_003.tif,7,01-BF0,0,3,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,D2,raw,I1,S1,A1
1515,img_000000007_01-BF0_000_trap_006.tif,7,01-BF0,0,6,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,R1,raw,I3,S2,A6
1516,img_000000007_01-BF0_000_trap_007.tif,7,01-BF0,0,7,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,R0,derived,I1,S0,A3
1517,img_000000007_01-BF0_000_trap_008.tif,7,01-BF0,0,8,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,R1,derived,I1,S1,A9
1518,img_000000007_01-BF0_000_trap_010.tif,7,01-BF0,0,10,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,I0,derived,I2,S2,A6
1519,img_000000007_01-BF0_000_trap_011.tif,7,01-BF0,0,11,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,D3,raw,I2,S2,A9
1520,img_000000007_01-BF0_000_trap_012.tif,7,01-BF0,0,12,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,I1,derived,I1,S1,A8
1521,img_000000007_01-BF0_000_trap_013.tif,7,01-BF0,0,13,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,X1,raw,I3,S1,A3
1522,img_000000007_01-BF0_000_trap_014.tif,7,01-BF0,0,14,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,I1,derived,I2,S2,A4
1523,img_000000007_01-BF0_000_trap_016.tif,7,01-BF0,0,16,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,STH,R2,derived,I2,S2,A1
1524,img_000000007_01-BF0_000_trap_017.tif,7,01-BF0,0,17,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,I3,derived,I2,S0,A8
1525,img_000000007_01-BF0_000_trap_018.tif,7,01-BF0,0,18,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,X0,derived,I3,S0,A0
1526,img_000000007_01-BF0_000_trap_020.tif,7,01-BF0,0,20,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,D1,raw,I2,S0,A6
1527,img_000000007_01-BF0_000_trap_022.tif,7,01-BF0,0,22,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HB,X1,raw,I1,S2,A4
1528,img_000000007_01-BF0_000_trap_023.tif,7,01-BF0,0,23,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,X1,derived,I2,S1,A7
1529,img_000000007_01-BF0_000_trap_024.tif,7,01-BF0,0,24,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,D3,derived,I3,S1,A1
1530,img_000000007_01-BF0_000_trap_025.tif,7,01-BF0,0,25,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HST,X0,raw,I2,S1,A6
1531,img_000000007_01-BF0_000_trap_028.tif,7,01-BF0,0,28,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,I3,raw,I3,S1,A0
1532,img_000000007_01-BF0_000_trap_031.tif,7,01-BF0,0,31,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HH,I0,raw,I3,S0,A5
1533,img_000000007_01-BF0_000_trap_033.tif,7,01-BF0,0,33,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,RDG,I3,raw,I3,S2,A5
1534,img_000000007_01-BF0_000_trap_035.tif,7,01-BF0,0,35,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,X3,raw,I3,S0,A4
1535,img_000000007_01-BF0_000_trap_037.tif,7,01-BF0,0,37,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,CPH,I1,raw,I1,S0,A0
1536,img_000000007_01-BF0_001_trap_000.tif,7,01-BF0,1,0,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,D,R1,derived,I1,S2,A3
1537,img_000000007_01-BF0_001_trap_002.tif,7,01-BF0,1,2,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HWI,X0,raw,I2,S1,A2
1538,img_000000007_01-BF0_001_trap_003.tif,7,01-BF0,1,3,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,LG,R0,derived,I2,S1,A5
1539,img_000000007_01-BF0_001_trap_006.tif,7,01-BF0,1,6,Oppidum hanseaticum,NCBI_Taxon,NCBI_0000,HGW,R0,derived,I1,S0,A2
